title,group,product,entities,random_key,image_url,brand,persian_name
خرید تیشرت ست نخی عهد و پیمان آقا و خانم,آقا و خانم,تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'جنس', 'values': ['نخی']}, {'name': 'طرح', 'values': ['عهد و پیمان']}, {'name': 'نوع کلی', 'values': ['ست آقا و خانم']}]",282aafb5-6022-4ffd-8899-cfd71f0f9bfa,https://image.torob.com/base/images/lW/QW/lWQWXn55gnv2J-P9.webp,,
تیشرت ست نخی عشق ابدی Love for ever,زنانه و مردانه,تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'جنس', 'values': ['نخی']}, {'name': 'طرح', 'values': ['عشق ابدی Love for ever']}, {'name': 'نوع کلی', 'values': ['ست']}]",3797b828-531f-4f4a-b94b-8afff4570a0c,https://image.torob.com/base/images/O7/YR/O7YR6lnqBwbUq1IX.webp,,
ست شومیز و دامن مدل سارن,زنانه,ست شومیز و دامن,"[{'name': 'نوع پوشاک', 'values': ['ست شومیز و دامن']}, {'name': 'نوع کلی', 'values': ['ست']}]",3e9e6e9e-2c82-41c0-94a4-d1795b6434b5,https://image.torob.com/base/images/Om/SC/OmSCaxy9m2pCO4k7.jpg,,
ست دو نفره تیشرت شب یلدا طرح T211,زنانه و مردانه,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['ست تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['شب یلدا']}, {'name': 'نوع کلی', 'values': ['ست دو نفره']}]",23b35d84-d34c-4757-991b-ff89cb9afc0f,https://image.torob.com/base/images/9d/Lm/9dLmwT5Bkzvql0MD.jpg,,
ست مانتو بافت زنانه کلاهدار بلوز مردانه همه سایزی موجود رنگبندی طرحبندی زیباواسپورت پرفروش اعلا شیک ارسال رایگان فوری,زنانه و مردانه,ست مانتو بلوز,"[{'name': 'نوع پوشاک', 'values': ['مانتو بافت', 'بلوز']}, {'name': 'جنس', 'values': ['بافت']}, {'name': 'ویژگی ها', 'values': ['کلاهدار', 'همه سایزی موجود', 'رنگبندی', 'طرحبندی زیبا', 'اسپرت', 'پرفروش', 'اعلا', 'شیک']}, {'name': 'نوع کلی', 'values': ['ست زنانه و مردانه']}]",eadd3869-392b-4872-8c2d-d02fbb928e37,https://image.torob.com/base/images/T2/24/T224n9yUx_tquIgu.jpg,,
ست دو نفره تیشرت نوروز طرح T254,زنانه و مردانه,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['ست تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['نوروز']}, {'name': 'نوع کلی', 'values': ['ست دو نفره']}]",e54485a0-3439-49da-bc25-aa80c8e94edb,https://image.torob.com/base/images/d8/mI/d8mI24fHLzieypig.jpg,,
تیشرت ست Player 1 & Player 2 مدل A 11,زنانه و مردانه,تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'طرح', 'values': ['Player 1 & Player 2']}, {'name': 'نوع کلی', 'values': ['ست']}]",361dd60f-75c2-430f-a809-994419d493f8,https://image.torob.com/base/images/zd/mt/zdmtSxeq3BGXYzCt.webp,,
ست دو نفره تیشرت ولنتاین طرح T043,عاشقانه,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['ست تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['ولنتاین']}, {'name': 'نوع کلی', 'values': ['ست دو نفره']}]",610d21a9-4763-4082-8342-0419673e5607,https://image.torob.com/base/images/iM/tW/iMtWIwR0SKmcSzXb.jpg,,
تیشرت ولنتاین ست دونفره طرح «دختر و پسر عاشق» کد T815,زنانه و مردانه,تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['ولنتاین']}, {'name': 'طرح', 'values': ['دختر و پسر عاشق']}, {'name': 'نوع کلی', 'values': ['ست دونفره']}]",d0179b35-27a2-46a9-822e-4ccba5912246,https://image.torob.com/base/images/f2/oB/f2oBfyJCeVZcp10B.jpg,,
ست تیشرت اسپان سفید نشنال جئوگرافیک,علاقه مندان به طبیعت و حیات وحش,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['ست تیشرت']}, {'name': 'جنس', 'values': ['اسپان']}, {'name': 'رنگ', 'values': ['سفید']}, {'name': 'طرح', 'values': ['نشنال جئوگرافیک']}, {'name': 'نوع کلی', 'values': ['ست']}]",2d5f7eb0-8631-4f36-930f-4f92f0b012bf,https://image.torob.com/base/images/Il/Lk/IlLkXrLnFww1CXMY.jpg,,
نیم ست شنی کد 152200112,نامشخص,نیم ست,"[{'name': 'نوع پوشاک', 'values': ['ست شنی']}, {'name': 'نوع کلی', 'values': ['نیم ست']}]",2f2d1844-ac4a-432c-a7a3-05d18a5d5f63,https://image.torob.com/base/images/Zq/rH/ZqrHqN-3EykJnYYp.jpg,,
تیشرت ست شب چهارشنبه سوری زردی من از تو سرخی تو از من,نامشخص,تیشرت ست,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'مناسبت/فصل', 'values': ['چهارشنبه سوری']}, {'name': 'طرح', 'values': ['زردی من از تو سرخی تو از من']}, {'name': 'نوع کلی', 'values': ['ست']}]",9fecc1d6-0276-4953-b4de-595a195926be,https://image.torob.com/base/images/LH/n8/LHn8BxJ58sH1oRJg.webp,,
تیشرت ست یلدا باهمیم,نامشخص,تیشرت ست,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'مناسبت/فصل', 'values': ['یلدا']}, {'name': 'طرح', 'values': ['باهمیم']}, {'name': 'نوع کلی', 'values': ['ست']}]",e7aca5df-3230-4b76-9410-5263aacab621,https://image.torob.com/base/images/ey/Tl/eyTlL65J4STm9yC1.webp,,
ست دو نفره تیشرت ولنتاین طرح T045,دو نفره,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['ولنتاین']}, {'name': 'طرح', 'values': ['T045']}, {'name': 'نوع کلی', 'values': ['ست دو نفره']}]",ae2d036a-a748-41ad-8c44-d669b53bdc61,https://image.torob.com/base/images/Xz/nt/XzntBSG_SEobM7SW.jpg,,
مانتو مجلسی سایز بزرگ ست تونیک و شلوار سایز بزرگ ست گرمکن ورزشی ست تیشرت و شلوار بیگ سایز 44 تا65 دورسینه 132 تا 135,نامشخص,ست پوشاک,"[{'name': 'نوع پوشاک', 'values': ['مانتو مجلسی', 'تونیک و شلوار', 'گرمکن ورزشی', 'تیشرت و شلوار']}, {'name': 'سایز', 'values': ['سایز بزرگ', 'بیگ سایز 44 تا 65', 'دورسینه 132 تا 135']}, {'name': 'نوع کلی', 'values': ['ست']}, {'name': 'جنس', 'values': ['دورس']}]",f5ac3fa7-cd5a-43a5-8811-a0cfd3770430,https://image.torob.com/base/images/pd/zB/pdzBvVUmjK1QwWkG.jpg,,
ست کاپلی تیشرت اورسایز و معمولی,کاپلی,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'وضعیت', 'values': ['اورسایز', 'معمولی']}, {'name': 'نوع کلی', 'values': ['ست کاپلی']}]",1f01f6c0-2626-4bb1-a2e2-2396a8d76e49,https://image.torob.com/base/images/z0/eL/z0eLZiBF1uJVxyQX.jpg,,
تیشرت ست زن و شوهری شب یلدا,زن و شوهر,تیشرت ست,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'مناسبت/فصل', 'values': ['شب یلدا']}, {'name': 'نوع کلی', 'values': ['ست زن و شوهری']}]",65be4b5a-41dc-4d62-b79c-2b081db933c5,https://image.torob.com/base/images/bo/bi/bobizTRIFJUZ0UTv.jpg,,
ست تیشرت سفید شب یلدا,نامشخص,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'رنگ', 'values': ['سفید']}, {'name': 'مناسبت/فصل', 'values': ['شب یلدا']}, {'name': 'نوع کلی', 'values': ['ست']}]",b8d9b3c3-2cf7-4a3a-9b42-18b48b1e28e5,https://image.torob.com/base/images/vJ/6L/vJ6LpnwNBWBuTraa.jpg,,
ست تیشرت مشکی هالوین,نامشخص,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'رنگ', 'values': ['مشکی']}, {'name': 'مناسبت/فصل', 'values': ['هالوین']}, {'name': 'نوع کلی', 'values': ['ست']}]",fff6066e-e079-4b69-8aa1-524dc8d1babc,https://image.torob.com/base/images/by/8B/by8BfnRYiFqVDDzS.jpg,,
ست بلوز شلوار خونگی وارداتی,نامشخص,ست بلوز شلوار,"[{'name': 'نوع پوشاک', 'values': ['بلوز شلوار']}, {'name': 'ویژگی ها', 'values': ['وارداتی']}, {'name': 'نوع کلی', 'values': ['ست خونگی']}]",2956f0aa-a188-4f62-80c8-f9fe9c5ff4c4,https://image.torob.com/base/images/U6/c8/U6c8aCNGB5Hg9ERp.jpg,,
ست تیشرت شب یلدا – با طرح ویژه هندوانه‌ای برای زوج‌ه,زوج,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'مناسبت/فصل', 'values': ['شب یلدا']}, {'name': 'طرح', 'values': ['هندوانه  ای']}, {'name': 'نوع کلی', 'values': ['ست زوج ه']}]",5681e87b-1b63-43dd-a36e-a565a496c7ea,https://image.torob.com/base/images/9y/jg/9yjgRUa5-iwt_GdC.webp,,
ست سه نفره تیشرت تولد طرح T096,سه نفره,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['تولد']}, {'name': 'طرح', 'values': ['T096']}, {'name': 'نوع کلی', 'values': ['ست سه نفره']}]",37ac214b-aea4-4c94-8e18-0229171ddb4a,https://image.torob.com/base/images/6i/sL/6isLhszJeFfesjuu.jpg,,
ست سه نفره تیشرت تولد طرح T092,سه نفره,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['تولد']}, {'name': 'طرح', 'values': ['T092']}, {'name': 'نوع کلی', 'values': ['ست سه نفره']}]",9ecd24e6-af7e-4804-b878-a84df2e0c86e,https://image.torob.com/base/images/GV/wb/GVwbWKcrZePvumnf.jpg,,
ست دو نفره تیشرت سالگرد ازدواج طرح T229,دو نفره,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['سالگرد ازدواج']}, {'name': 'طرح', 'values': ['T229']}, {'name': 'نوع کلی', 'values': ['ست دو نفره']}]",a5a0cc8d-1666-41f4-8352-fa4d2567078d,https://image.torob.com/base/images/I-/0K/I-0Knrf0BH3kmtDX.jpg,,
تیشرت ست LOVE دختر و پسر,دختر و پسر,تیشرت ست,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'طرح', 'values': ['LOVE']}, {'name': 'نوع کلی', 'values': ['ست']}]",21222c85-f723-4233-a3d5-05e0e3441251,https://image.torob.com/base/images/Oj/tr/OjtrBTv6xrZvAACd.webp,,
ست پیراهن شلوار مراکشی,نامشخص,ست پیراهن و شلوار,"[{'name': 'نوع پوشاک', 'values': ['ست پیراهن شلوار']}, {'name': 'نوع کلی', 'values': ['ست مراکشی']}]",77228dfb-5df7-40b6-8761-d71fb2fd94ca,https://image.torob.com/base/images/34/Ah/34AhJ1W3SL4hM26p.jpg,,
ست تیشرت زنانه و مردانه 27 مدل VAL کد MR63 رنگ سفید مجموعه 2 عددی,زنانه و مردانه,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['ست تیشرت']}, {'name': 'برند', 'values': ['VAL']}, {'name': 'رنگ', 'values': ['سفید']}, {'name': 'نوع کلی', 'values': ['ست زنانه و مردانه']}]",e5231a95-64c3-4207-9a23-ec3f040ad7fc,https://image.torob.com/base/images/dB/FM/dBFMHWX1coFzG0yM.jpg,,
تیشرت ست یلدا طرح اولین یلدامون,نامشخص,تیشرت ست,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'مناسبت/فصل', 'values': ['یلدا']}, {'name': 'طرح', 'values': ['اولین یلدامون']}, {'name': 'نوع کلی', 'values': ['ست یلدا']}]",58f15f2e-8ce1-4d26-9168-4ca03cb2378d,https://image.torob.com/base/images/Kj/vK/KjvK6z4cFIkcE8JL.jpg,,
ست دو نفره برفی-ست زوج-ست خانم و آقا-ست کاپلی-ست پالتو-ست زن و مرد-پالتو-تیپ به روز-تیپ بروز,دو نفره,ست پالتو,"[{'name': 'نوع پوشاک', 'values': ['ست پالتو']}, {'name': 'طرح', 'values': ['برفی']}, {'name': 'ویژگی ها', 'values': ['تیپ به روز', 'تیپ بروز']}, {'name': 'نوع کلی', 'values': ['ست دو نفره', 'ست زوج', 'ست خانم و آقا', 'ست کاپلی', 'ست زن و مرد']}]",f0532602-0660-4f0e-9f66-72af4e2e4d5c,https://image.torob.com/base/images/II/le/IIleSu0tp3t7uuzD.jpg,,
ست تاب شلوارک چاپی طرح ریکن مورتی,نامشخص,ست تاب شلوارک,"[{'name': 'نوع پوشاک', 'values': ['ست تاب شلوارک']}, {'name': 'طرح', 'values': ['چاپی طرح ریکن مورتی']}, {'name': 'نوع کلی', 'values': ['ست تاب شلوارک']}]",a609ee3e-b775-4816-ad06-b2312d198bb1,https://image.torob.com/base/images/fQ/up/fQuptLHGSeFaRlgC.jpg,,
خرید تیشرت ست شب یلدا - ایده‌آل برای عکس‌های یادگاری و دورهمی,نامشخص,تیشرت ست,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'مناسبت/فصل', 'values': ['شب یلدا']}, {'name': 'ویژگی ها', 'values': ['ایدئال برای عکس های یادگاری و دورهمی']}, {'name': 'نوع کلی', 'values': ['ست شب یلدا']}]",79716be3-2c22-4d57-b70b-79eab4870606,https://image.torob.com/base/images/oQ/sG/oQsGZp4YQcjpYvkd.webp,,
بلوز شلوار خرگوش اسکوتر سوار دنپا کش 1056,نامشخص,بلوز شلوار,"[{'name': 'نوع پوشاک', 'values': ['بلوز شلوار']}, {'name': 'طرح', 'values': ['خرگوش اسکوتر سوار']}, {'name': 'ویژگی ها', 'values': ['دنپا کش']}, {'name': 'نوع کلی', 'values': ['بلوز شلوار']}]",598bfce1-438e-42de-845a-d9ff4649c6f2,https://image.torob.com/base/images/8p/80/8p80uyOL6v7DCGQN.jpg,,
ست پیراهن و تیشرت مردانه بوتیک امیر سایز M.L.XL.XXL,مردانه,ست پیراهن و تیشرت,"[{'name': 'نوع پوشاک', 'values': ['ست پیراهن و تیشرت']}, {'name': 'برند', 'values': ['بوتیک امیر']}, {'name': 'سایز', 'values': ['M', 'L', 'XL', 'XXL']}, {'name': 'نوع کلی', 'values': ['ست پیراهن و تیشرت']}]",23adc3d9-bcdc-40b3-8b97-84d449e8d2e0,https://image.torob.com/base/images/yP/Is/yPIs5IAbzfSKhsbd.jpg,,
ست دو نفره تیشرت شب یلدا طرح T023,دو نفره,تیشرت ست,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['شب یلدا']}, {'name': 'طرح', 'values': ['T023']}, {'name': 'نوع کلی', 'values': ['ست دو نفره', 'ست شب یلدا']}]",6b880a84-d653-4654-a7d8-70aa106d648e,https://image.torob.com/base/images/E_/6L/E_6Lg3q1iKxep_-6.jpg,,
ست دو نفره تیشرت شب یلدا طرح T301,دو نفره,تیشرت ست,"[{'name': 'نوع پوشاک', 'values': ['تیشرت']}, {'name': 'مناسبت/فصل', 'values': ['شب یلدا']}, {'name': 'طرح', 'values': ['T301']}, {'name': 'نوع کلی', 'values': ['ست دو نفره', 'ست شب یلدا']}]",54166031-ee8a-427f-9ef7-d2e344e5fd58,https://image.torob.com/base/images/Lw/7G/Lw7G4gdvIREkkLRl.jpg,,
لباس ست پازل قلب,نامشخص,لباس ست,"[{'name': 'نوع پوشاک', 'values': ['لباس ست']}, {'name': 'طرح', 'values': ['پازل قلب']}, {'name': 'نوع کلی', 'values': ['ست پازل قلب']}]",b22890b0-908e-45a0-ace8-09a4999c0181,https://image.torob.com/base/images/v3/ZL/v3ZLZT4AiPKLG5f8.webp,,
ست تیشرت شلوارک شطرنجی,نامشخص,ست تیشرت شلوارک,"[{'name': 'نوع پوشاک', 'values': ['ست تیشرت شلوارک']}, {'name': 'طرح', 'values': ['شطرنجی']}, {'name': 'نوع کلی', 'values': ['ست تیشرت شلوارک']}]",d483435b-60a2-496f-8795-3db8e85a5e37,https://image.torob.com/base/images/6P/j4/6Pj4jSMsBkLuMgXS.jpg,,
ست سه نفره اسپان طرح SUPER MARIO,سه نفره,ست,"[{'name': 'نوع کلی', 'values': ['ست سه نفره']}, {'name': 'جنس', 'values': ['اسپان']}, {'name': 'طرح', 'values': ['SUPER MARIO']}]",cb1b674c-3a88-4309-93b8-e4008da05448,https://image.torob.com/base/images/06/Ft/06Ft5kiKvl303xcu.jpg,,
تیشرت و شلوار دمپا دیور نخ پنبه عالی سایز 38 تا 44 ارسال رایگان,نامشخص,تیشرت و شلوار,"[{'name': 'نوع پوشاک', 'values': ['تیشرت و شلوار']}, {'name': 'جنس', 'values': ['نخ پنبه']}, {'name': 'سایز', 'values': ['38 تا 44']}, {'name': 'ویژگی ها', 'values': ['دمپا دیور', 'عالی', 'ارسال رایگان']}, {'name': 'نوع کلی', 'values': ['تیشرت و شلوار']}]",bfc86fa1-9e5d-4643-9a87-6fdf52e7d695,https://image.torob.com/base/images/xB/SX/xBSXo3uhwj52jaBK.jpg,,
تیشرت ست زن و شوهری شب یلدا,زن و شوهری,تیشرت ست,"[{'name': 'نوع پوشاک', 'values': ['تیشرت ست']}, {'name': 'مناسبت/فصل', 'values': ['شب یلدا']}, {'name': 'نوع کلی', 'values': ['ست زن و شوهری', 'ست شب یلدا']}]",aeb785ac-4ef6-49b8-97bd-c83a5ac2e640,https://image.torob.com/base/images/YB/jc/YBjcWlCupIBHyrMb.jpg,,
بلوز آستین بلند با طرح ست دو نفره با شناسه 23892,دو نفره,بلوز آستین بلند,"[{'name': 'نوع پوشاک', 'values': ['بلوز آستین بلند']}, {'name': 'نوع آستین', 'values': ['آستین بلند']}, {'name': 'نوع کلی', 'values': ['ست دو نفره']}]",beaad0d4-17b4-4efd-9424-5d38b741faaf,https://image.torob.com/base/images/Df/bD/DfbDz7urR2iVtrBA.jpeg,,
ست سه نفره اسپان طرح LOVE,سه نفره,ست,"[{'name': 'نوع کلی', 'values': ['ست سه نفره']}, {'name': 'جنس', 'values': ['اسپان']}, {'name': 'طرح', 'values': ['LOVE']}]",8f81ec06-d1b3-4d5d-9844-033da82aa7d5,https://image.torob.com/base/images/kM/5G/kM5GR0jopZh3l7KL.jpg,,
ست تیشرت اسپان سفید عشق جان,زن و مرد,ست تیشرت,"[{'name': 'نوع پوشاک', 'values': ['ست تیشرت']}, {'name': 'رنگ', 'values': ['سفید']}, {'name': 'طرح', 'values': ['عشق جان']}, {'name': 'جنس', 'values': ['اسپان']}, {'name': 'نوع کلی', 'values': ['ست زن و شوهر']}]",cf437abc-3b37-453a-8d7a-512fa5b113f1,https://image.torob.com/base/images/qf/DC/qfDCLao4_7VWCig5.jpg,,
ست بافت زن و مرد فری سایز 36تا 44,زن و مرد,ست بافت,"[{'name': 'نوع پوشاک', 'values': ['ست بافت']}, {'name': 'سایز', 'values': ['فری سایز', '36 تا 44']}, {'name': 'نوع کلی', 'values': ['ست زن و مرد']}]",5823b538-23dd-44dc-8f7f-a5720ee29e9a,https://image.torob.com/base/images/Ua/c5/Uac59BlhUy8_FMJt.jpg,,
